Tycho2|m<8.5
HD 193565	20	21	32.7895	-21	25	8.2906	7.848	--
HD 193151	20	19	25.7940	-20	57	2.7096	6.875	--
Tyc2 6340 01629 1	20	22	6.7243	-21	57	23.1801	7.452	--
HD 192923	20	18	5.7970	-21	59	54.1836	7.802	--
4    Cap	20	18	1.3979	-21	48	35.8701	5.962	--
--	20	28	5.3058	-22	1	23.9913	8.193	--
HD 195222	20	30	41.0387	-20	42	34.9337	7.176	--
HD 194944	20	29	0.3460	-20	54	5.4220	7.094	--
--	20	24	20.7133	-20	54	50.2513	8.404	--
HD 195006	20	29	31.3415	-22	23	29.6411	6.315	--
HD 195453	20	32	13.2748	-22	9	17.4249	7.774	--
HD 195680	20	33	30.9430	-22	13	54.7847	7.537	--
HD 196384	20	37	43.4435	-22	26	34.2978	7.459	--
--	20	37	35.8553	-21	20	7.2929	8.336	--
--	20	38	20.9225	-21	25	27.0923	8.473	--
--	20	39	37.2212	-20	56	16.6530	8.234	--
HD 196495	20	38	25.4554	-20	59	38.7456	7.368	--
--	20	32	15.4774	-22	9	42.3028	8.101	--
HD 197784	20	46	30.1342	-22	9	50.3489	7.486	--
HD 197284	20	43	26.4383	-22	27	14.1083	7.317	--
HD 197711	20	46	9.6842	-21	44	44.8607	7.963	--
HD 197523	20	44	49.2415	-20	53	34.5523	7.953	--
17    Cap	20	46	9.9874	-21	30	50.5182	5.910	--
Tyc2 6343 01658 1	20	44	12.0650	-21	11	36.2846	7.705	--
--	20	43	47.7269	-21	14	0.3673	8.494	--
HD 199047	20	54	56.0256	-15	16	59.2625	7.907	--
--	20	50	35.8802	-15	30	39.3427	8.138	--
--	20	51	5.7596	-16	24	52.5939	8.196	--
HD 198029	20	48	13.1658	-16	44	20.0512	7.892	--
HD 198041	20	48	12.9218	-16	31	16.7695	7.033	--
Tyc2 6344 01690 1	20	48	7.7157	-16	20	53.7971	7.639	--
--	20	56	45.8127	-15	51	4.6115	8.268	--
HD 200213	21	2	34.2716	-15	28	26.4966	7.886	--
--	21	1	35.8607	-16	26	8.3477	8.337	--
HD 199443	20	57	40.6450	-16	1	53.5423	5.893	--
HD 201104	21	7	58.2996	-15	37	25.4233	7.893	--
Tyc2 6346 00680 1	21	7	11.6234	-15	44	51.0538	7.587	--
HD 201335	21	9	25.0846	-16	36	56.7141	6.877	--
HD 201462	21	10	8.0332	-15	42	13.2786	7.546	--
Tyc2 6346 01566 1	21	7	9.5445	-15	58	23.7721	7.354	--
--	21	8	13.3400	-16	43	36.1390	8.134	--
--	21	7	15.4312	-16	25	21.4728	8.492	--
--	21	15	10.0513	-15	7	31.9027	8.195	--
--	21	15	34.9403	-16	5	28.1417	8.392	--
HD 202890	21	19	14.9401	-16	10	46.3641	7.009	--
--	21	17	51.6311	-15	53	27.9824	8.450	--
29    Cap	21	15	44.8413	-15	10	17.3961	5.508	--
HD 199143	20	55	47.6759	-17	6	51.0690	7.379	--
Tyc2 6348 00670 1	20	51	30.4054	-17	30	24.3368	7.984	--
19    Cap	20	54	47.8163	-17	55	22.4230	5.905	--
HD 198208	20	49	20.5425	-18	2	9.0579	6.356	--
--	20	52	19.6736	-18	44	34.2300	8.448	--
--	20	55	44.3242	-18	34	52.7711	8.122	--
HIP 102681	20	48	24.9776	-18	11	59.9099	7.793	--
HD 198063	20	48	25.9822	-18	12	6.1871	7.237	--
HD 200171	21	2	22.0395	-17	18	37.8476	7.887	--
--	20	59	27.7058	-16	52	46.5592	8.046	--
HD 199197	20	56	9.3431	-17	14	35.2867	7.644	--
HD 200329	21	3	20.0542	-17	28	7.3047	7.568	--
HD 199947	21	0	51.7655	-17	31	51.2347	6.193	--
--	21	10	22.4723	-16	57	30.9896	8.412	--
--	21	7	35.3380	-17	58	38.4891	8.385	--
HD 200438	21	4	1.5415	-18	6	43.5293	7.909	--
Tyc2 6350 01098 1	21	4	51.1806	-17	9	47.0301	7.256	--
--	21	4	13.5684	-18	31	23.8952	8.245	--
--	21	8	49.8962	-18	43	37.7722	8.282	--
--	21	10	32.4320	-18	19	50.7253	8.275	--
--	21	7	6.5610	-18	42	5.4932	8.362	--
HD 201057	21	7	44.6946	-17	27	21.2532	6.162	--
--	21	13	47.4964	-17	33	57.1368	8.223	--
--	21	14	31.4921	-17	54	17.0138	8.455	--
31    Cap	21	18	15.6593	-17	27	44.1680	7.095	--
HD 202261	21	15	6.6196	-17	20	42.5189	6.146	--
30    Cap	21	17	57.2860	-17	59	6.4973	5.364	--
HD 199014	20	54	46.9450	-18	47	34.0540	6.674	--
HD 198902	20	54	5.7231	-18	59	48.6418	7.520	--
HD 198648	20	52	16.0983	-19	38	36.9531	7.265	--
HD 198031	20	48	13.6817	-19	15	37.0400	6.847	--
HD 198824	20	53	32.1773	-19	6	49.4226	6.937	--
HD 200233	21	2	45.1762	-19	14	55.6251	7.093	--
--	20	59	2.3263	-18	54	58.5289	8.359	--
--	20	59	24.2809	-20	26	39.8781	8.252	--
20    Cap	20	59	36.1392	-19	2	7.0182	6.238	--
HD 201013	21	7	29.9019	-19	5	17.7299	6.803	--
HD 201301	21	9	15.4330	-20	11	35.4216	6.846	--
--	21	7	19.7959	-20	29	59.3699	8.373	--
--	21	7	49.8165	-20	2	9.6751	8.345	--
HD 200868	21	6	41.4790	-20	10	48.9712	6.675	--
27    Cap	21	9	32.9981	-20	33	23.9804	6.287	--
--	21	19	5.9018	-20	6	20.6481	8.221	--
--	21	13	57.3524	-20	5	16.3896	8.117	--
--	21	12	2.8893	-20	19	59.1181	8.066	--
HD 202223	21	14	57.0512	-20	4	14.1769	7.763	--
HD 202480	21	16	39.7079	-20	10	29.0727	7.715	--
HD 202725	21	18	26.1358	-20	20	7.7132	6.732	--
--	20	55	18.6778	-22	7	25.2006	8.448	--
--	20	49	15.1925	-20	37	50.8419	8.191	--
HD 198649	20	52	21.5845	-21	13	51.2338	7.463	--
--	20	54	43.6212	-20	56	57.4944	8.033	--
HD 198420	20	50	54.1484	-21	18	44.4636	7.181	--
HD 199285	20	56	52.7406	-22	0	20.6713	7.642	--
--	21	3	2.0596	-21	58	7.7455	8.403	--
HD 201474	21	10	30.6390	-22	28	38.7719	7.506	--
HD 201058	21	7	55.9722	-22	20	7.1400	7.844	--
--	21	5	13.2452	-21	11	26.1003	8.476	--
HD 201203	21	8	36.9353	-21	40	59.0019	7.944	--
HD 202224	21	15	3.1780	-21	48	55.2285	7.341	--
--	21	17	15.5729	-21	44	29.3101	8.014	--
--	21	18	52.2688	-22	2	13.2986	8.257	--
--	21	15	14.7965	-21	17	41.8379	8.296	--
--	21	14	57.7681	-20	47	21.1663	8.152	--
--	21	12	36.7311	-21	0	42.9804	8.014	--
--	21	15	52.5614	-21	26	23.5071	8.221	--
HD 202025	21	14	1.7877	-22	12	43.6125	6.975	--
28Phi Cap	21	15	37.9000	-20	39	6.1100	5.282	--
HD 203311	21	21	51.0799	-16	16	25.8824	7.515	--
--	21	21	29.6778	-15	9	21.7540	8.149	--
--	21	26	27.0484	-15	14	42.7953	8.114	--
32Iot Cap	21	22	14.7958	-16	50	4.3510	4.377	--
HD 205132	21	33	40.2486	-16	12	3.5194	7.334	--
--	21	38	33.6136	-16	51	50.2667	8.454	--
--	21	42	33.2802	-15	45	41.8893	8.113	--
--	21	50	23.1027	-16	11	47.4890	8.387	--
--	21	47	50.2522	-16	4	47.2312	8.107	--
HD 206703	21	44	18.9186	-15	58	17.9537	7.539	--
--	21	49	12.6260	-15	7	14.1380	8.072	--
HD 207174	21	47	28.7646	-16	45	44.7402	7.750	--
HD 207552	21	50	12.9805	-16	50	41.6829	6.528	--
--	21	26	45.0867	-17	16	12.7064	8.358	--
--	21	21	44.1342	-18	44	7.6365	8.031	--
--	21	25	43.0049	-18	35	14.4150	8.275	--
--	21	31	15.0323	-17	15	35.7794	8.471	--
--	21	38	40.7075	-18	41	31.5114	8.454	--
HD 205527	21	36	22.2340	-18	23	31.5994	7.947	--
--	21	43	32.3652	-17	23	12.8059	8.218	--
HD 206354	21	41	58.4707	-17	13	18.4149	7.292	--
HD 205769	21	37	56.3304	-17	12	34.8488	7.425	--
HD 205624	21	36	58.5714	-18	44	37.6264	7.045	--
HD 205674	21	37	21.1119	-18	26	28.2471	7.215	--
HD 207439	21	49	19.8687	-18	23	11.5744	7.588	--
HD 207208	21	47	44.8416	-18	12	46.8480	7.433	--
HD 207007	21	46	27.4469	-17	55	24.7916	7.594	--
HD 207188	21	47	36.4270	-17	17	41.0508	7.657	--
HD 207760	21	51	41.7478	-18	37	22.5861	6.229	--
HD 204125	21	27	3.1370	-19	3	29.4254	7.964	--
--	21	27	13.3179	-19	18	42.4876	8.347	--
HD 204203	21	27	29.1867	-20	12	45.9206	7.944	--
HD 205378	21	35	18.9724	-19	14	41.0961	7.986	--
--	21	34	51.9469	-20	26	43.1829	8.296	--
HD 204577	21	29	59.5753	-19	8	52.1722	6.618	--
HD 204779	21	31	25.5005	-19	14	15.1338	7.211	--
37    Cap	21	34	51.0501	-20	5	3.4057	5.744	--
HD 205306	21	34	54.9744	-20	15	9.7898	6.781	--
HD 205888	21	38	50.5489	-19	37	31.4513	7.312	--
HD 206317	21	41	45.9074	-19	48	23.0373	7.160	--
--	21	37	36.1522	-20	25	54.9138	8.146	--
HD 205705	21	37	37.6739	-19	13	51.6639	7.427	--
HD 206146	21	40	34.7687	-18	53	44.3245	7.536	--
43Kap Cap	21	42	39.5077	-18	51	58.7587	4.823	--
HD 206546	21	43	13.5343	-19	37	15.4705	6.242	--
HD 207642	21	50	56.4463	-20	11	19.7604	7.976	--
--	21	44	1.3656	-19	30	31.1678	8.220	--
HD 207190	21	47	40.1479	-19	34	40.1680	7.721	--
HD 207629	21	50	50.8014	-20	32	27.2733	7.601	--
--	21	26	14.2292	-21	49	48.5051	8.021	--
HD 203100	21	20	41.9361	-22	23	12.6270	7.943	--
--	21	25	41.4048	-21	39	46.3233	8.454	--
HD 203142	21	21	3.1521	-20	49	16.3689	7.249	--
HD 204029	21	26	22.0136	-20	59	56.7659	7.346	--
33    Cap	21	24	9.5929	-20	51	6.7355	5.496	--
35    Cap	21	27	14.8193	-21	11	46.3566	5.931	--
--	21	31	32.2384	-22	0	40.1039	8.159	--
--	21	28	12.2069	-21	43	34.5273	8.097	--
36    Cap	21	28	43.4000	-21	48	25.8542	4.602	--
--	21	36	43.6482	-21	30	10.2133	8.056	--
HD 205903	21	39	8.7087	-21	42	49.6342	7.769	--
HD 206266	21	41	30.4534	-21	55	43.1650	7.786	--
--	21	41	32.9062	-21	39	47.3581	8.088	--
--	21	52	41.6424	-17	4	0.3023	8.053	--
--	21	53	41.1349	-16	45	0.7615	8.426	--
HD 208209	21	55	0.2832	-15	15	29.1342	7.220	--
HD 208979	22	0	18.9057	-17	23	10.6935	7.894	--
--	21	59	18.1626	-15	5	1.5933	8.394	--
HD 209154	22	1	32.8587	-15	36	43.2766	7.162	--
HD 208621	21	57	47.4445	-15	7	23.9910	7.416	--
--	22	4	12.1954	-16	9	46.0331	8.221	--
--	22	5	58.3243	-16	0	2.1220	8.484	--
HD 210123	22	8	26.1624	-16	32	34.7257	7.406	--
HD 211463	22	17	27.1903	-15	58	47.1422	7.181	--
--	22	16	50.6736	-16	23	3.7513	8.218	--
--	22	18	30.7543	-15	0	46.8475	8.490	--
HD 211022	22	14	37.1946	-15	6	6.1630	7.262	--
HD 211738	22	19	34.4103	-16	42	15.6649	7.349	--
--	22	14	44.3635	-15	42	5.6446	8.116	--
HD 211038	22	14	38.2197	-15	49	6.7095	6.652	--
HD 208482	21	56	46.0095	-17	53	49.4102	6.761	--
HD 207878	21	52	40.3600	-19	31	20.3260	7.889	--
HD 209108	22	1	18.6281	-17	30	59.8986	7.995	--
HD 208507	21	57	4.4953	-19	11	23.6331	7.623	--
--	21	59	27.7035	-17	59	44.3425	8.259	--
HD 209240	22	2	11.8553	-17	54	12.5070	6.396	--
HD 209717	22	5	48.1529	-18	40	5.5126	7.681	--
--	22	10	5.6752	-17	59	37.1335	8.346	--
--	22	4	11.1109	-17	48	44.5621	8.273	--
HD 210094	22	8	15.3351	-17	50	9.7504	7.904	--
HD 209951	22	7	25.2850	-19	34	13.0268	7.587	--
35    Aqr	22	8	58.9889	-18	31	10.5293	5.766	--
--	22	16	21.8848	-19	39	39.4003	8.017	--
HD 212083	22	21	59.9725	-19	26	7.4638	7.943	--
HD 210972	22	14	20.4887	-19	14	56.1882	7.140	--
--	22	21	24.0985	-18	30	20.7017	8.425	--
--	21	55	36.0393	-20	25	11.8552	8.433	--
HD 208271	21	55	38.3659	-21	8	23.8861	7.339	--
HD 208735	21	58	43.7921	-21	10	58.5936	6.277	--
--	22	4	25.6370	-20	24	43.5756	8.237	--
--	22	13	9.4230	-21	24	21.6244	8.350	--
HD 210737	22	12	46.6752	-20	53	25.7997	7.597	--
--	22	11	22.4035	-22	12	31.2360	8.203	--
HD 209475	22	4	9.9372	-21	46	47.8838	7.881	--
HD 210016	22	7	51.0830	-21	35	35.0077	7.971	--
HD 209979	22	7	38.3152	-20	45	33.5999	7.544	--
HD 209925	22	7	15.1114	-22	14	26.4246	6.932	--
HD 210464	22	11	2.3812	-21	13	58.0523	6.155	--
HD 211547	22	18	11.4393	-22	17	55.0868	7.669	--
HD 211792	22	20	0.8949	-22	1	7.9505	7.805	--
--	22	23	45.2386	-20	37	0.0828	8.283	--
--	22	22	22.4387	-20	10	16.6977	8.153	--
HD 211600	22	18	34.1616	-20	44	24.0443	7.336	--
--	22	23	30.3774	-20	18	49.7840	8.438	--
--	22	21	57.5196	-20	49	42.1901	8.355	--
HD 211363	22	16	55.0471	-20	1	31.7500	7.367	--
HD 210931	22	14	6.6573	-21	24	40.8274	7.406	--
41    Aqr	22	14	18.0161	-21	4	28.3965	5.628	--
47    Aqr	22	21	35.5684	-21	35	53.6329	5.242	--
--	22	29	58.7966	-16	28	7.3767	8.258	--
HD 213251	22	30	26.7424	-16	20	48.0920	7.388	--
--	22	27	49.6197	-17	16	13.8296	8.304	--
53    Aqr	22	26	34.2871	-16	44	30.9381	6.390	--
HD 212771	22	27	3.0711	-17	15	49.1711	7.694	--
--	22	25	31.2031	-15	35	55.8064	8.319	--
HD 212587	22	25	44.1736	-15	21	25.9412	7.992	--
53    Aqr	22	26	34.2871	-16	44	30.9381	6.293	--
--	22	41	39.0603	-15	37	10.0547	8.399	--
HD 214028	22	35	48.8031	-17	27	37.5385	6.545	--
--	22	36	43.2564	-16	48	24.8580	8.314	--
HD 214772	22	40	39.0575	-16	46	15.3402	7.706	--
HD 214080	22	36	6.4358	-16	23	16.7580	6.798	--
--	22	52	27.2560	-16	39	24.0567	8.379	--
--	22	54	25.1181	-15	0	35.6469	8.425	--
HD 215451	22	45	28.0012	-15	35	0.2296	7.202	--
--	22	46	59.9740	-16	24	37.8092	8.138	--
--	22	48	53.8626	-16	59	42.9853	8.082	--
--	22	48	35.6446	-17	15	21.8595	8.264	--
HD 215696	22	47	20.7544	-16	8	46.9723	7.549	--
77    Aqr	22	54	45.4697	-16	16	19.0372	5.658	--
HD 213612	22	33	1.3734	-17	30	5.3315	7.670	--
--	22	33	22.0163	-17	46	22.1805	8.376	--
--	22	26	17.5634	-18	33	48.0179	8.196	--
--	22	26	18.1884	-18	0	40.2168	8.301	--
HD 212431	22	24	33.6552	-17	35	35.2161	7.967	--
--	22	27	2.5768	-19	20	22.9489	8.361	--
HD 214011	22	35	40.7395	-17	37	12.0962	7.725	--
--	22	36	36.8144	-18	16	17.1805	8.026	--
--	22	44	12.9393	-19	21	23.9950	8.003	--
HD 214657	22	40	2.7000	-19	11	52.5160	7.319	--
--	22	34	41.9696	-19	51	35.3127	8.131	--
66    Aqr	22	43	35.2331	-18	49	49.3508	4.830	--
--	22	48	19.4282	-19	42	5.2820	8.418	--
--	22	47	36.3079	-18	4	54.9749	8.452	--
HD 216553	22	54	5.6474	-19	10	30.5314	6.556	--
HD 215583	22	46	30.8224	-18	17	11.3077	7.810	--
HD 216357	22	52	35.6484	-19	2	16.6699	7.047	--
--	22	47	33.3486	-19	9	46.0976	8.343	--
HD 215709	22	47	25.1747	-17	33	2.7498	6.862	--
68    Aqr	22	47	33.1244	-19	36	48.1568	5.345	--
HD 213005	22	28	49.1284	-22	4	13.3526	7.405	--
HD 212399	22	24	16.3045	-21	35	49.6767	7.206	--
--	22	27	50.7673	-21	52	10.7076	8.407	--
--	22	29	6.4312	-20	24	31.9435	8.238	--
HD 212600	22	25	48.0401	-20	14	13.0267	7.133	--
--	22	25	48.2662	-20	14	19.2803	8.008	--
--	22	37	36.0855	-21	47	50.6172	8.347	--
HD 214172	22	36	46.7798	-21	5	22.5172	7.436	--
HD 214046	22	35	53.9519	-20	56	5.1530	7.710	--
HD 215081	22	43	1.6922	-21	39	27.0156	7.240	--
HD 214304	22	37	29.8514	-20	22	41.5741	7.587	--
59Ups Aqr	22	34	41.6369	-20	42	29.5639	5.254	--
HD 216052	22	49	56.0057	-20	17	6.3696	7.473	--
HD 215625	22	46	50.2533	-20	47	26.0073	7.966	--
HD 216727	22	55	30.5941	-20	8	21.8697	6.515	--
HD 216664	22	54	54.7802	-22	22	8.2319	6.817	--
HD 218071	23	5	22.1413	-16	53	54.3277	6.962	--
--	22	58	51.7760	-16	32	42.9127	8.448	--
HD 218159	23	5	52.8941	-15	27	9.4533	7.748	--
HD 218061	23	5	12.8532	-17	4	45.2834	6.303	--
--	22	59	12.5817	-17	9	33.8620	8.083	--
HD 217276	22	59	46.7436	-16	23	54.7709	7.894	--
--	23	0	51.9331	-16	52	50.6545	8.371	--
--	23	8	18.8986	-16	45	1.6526	8.215	--
HD 219202	23	14	17.4679	-16	54	32.9320	7.882	--
--	23	8	39.3734	-15	3	11.9622	8.298	--
--	23	11	15.0581	-15	11	3.4036	8.164	--
HD 219314	23	14	53.1682	-16	14	21.7733	7.736	--
HD 220811	23	26	57.0545	-15	14	51.7392	6.945	--
HD 219920	23	19	40.6472	-15	46	56.3052	7.422	--
HD 220935	23	27	56.4666	-15	17	57.1993	6.894	--
--	23	21	28.6121	-16	41	18.7533	8.266	--
97    Aqr	23	22	39.1633	-15	2	21.6534	5.220	--
HD 219639	23	17	28.3683	-16	10	19.9080	6.675	--
--	22	58	9.2965	-17	41	35.9480	8.156	--
--	23	3	25.3994	-19	18	47.7721	8.398	--
HD 217447	23	0	55.4245	-19	20	48.8951	7.610	--
--	22	57	56.8123	-19	49	46.9252	8.491	--
--	22	57	9.7398	-19	33	13.0650	8.097	--
--	23	6	38.8200	-19	27	35.8369	8.440	--
--	22	58	11.7978	-18	23	30.1867	8.411	--
--	22	58	3.2256	-18	58	22.4257	8.313	--
HD 217684	23	2	37.8026	-18	32	30.2506	6.877	--
--	23	8	42.9114	-18	45	6.9864	8.174	--
HD 219085	23	13	16.4694	-18	22	10.1233	7.704	--
HD 219578	23	16	58.5852	-18	52	23.4651	7.067	--
HD 219179	23	14	7.5636	-19	41	45.0058	7.522	--
HD 219604	23	17	9.1003	-18	9	56.9904	7.447	--
--	23	20	55.5801	-18	32	34.9381	8.390	--
--	23	19	27.7916	-18	33	14.3353	8.373	--
HD 220453	23	23	52.2872	-17	47	22.0560	7.548	--
HD 220066	23	20	56.8278	-18	59	18.8900	7.815	--
HD 220065	23	20	55.9630	-18	32	36.4424	7.293	--
HD 219758	23	18	29.6508	-18	50	29.6902	6.952	--
--	23	23	44.5459	-19	6	34.6775	8.028	--
HD 219879	23	19	24.1081	-18	4	31.3697	6.125	--
HD 220465	23	24	7.8572	-18	41	16.8067	6.298	--
HD 216968	22	57	37.0675	-20	16	28.3368	7.579	--
HD 218074	23	5	25.5507	-22	29	12.6441	7.701	--
HD 217894	23	4	11.4597	-22	14	5.3805	7.575	--
HD 217516	23	1	34.3891	-22	25	9.9196	7.474	--
HD 217703	23	2	44.2517	-20	52	14.5676	6.083	--
--	23	16	35.9038	-21	11	9.5584	8.465	--
HD 219553	23	16	49.7072	-21	12	11.1259	7.369	--
HD 219605	23	17	8.3526	-20	41	5.7811	7.751	--
--	23	14	35.1582	-20	1	7.0688	8.185	--
89    Aqr	23	9	54.8963	-22	27	27.4454	4.802	--
--	23	26	31.2581	-21	11	23.8628	8.395	--
HD 220568	23	24	47.4175	-21	26	33.9097	7.814	--
HD 220689	23	25	52.9927	-20	36	57.6927	7.827	--
99    Aqr	23	26	2.7858	-20	38	31.2568	4.538	--
HD 220766	23	26	35.4725	-21	44	27.0155	6.555	--
HD 220466	23	24	3.9789	-21	46	27.8950	6.524	--
HD 222125	23	38	3.0292	-15	5	42.3930	6.501	--
--	23	35	57.4251	-16	17	21.7005	8.469	--
--	23	34	36.7617	-16	59	35.6404	8.355	--
HD 221856	23	35	41.8650	-15	17	56.6370	7.402	--
HD 221282	23	30	54.3094	-15	58	56.4326	7.945	--
HD 221815	23	35	28.0455	-16	35	0.6902	7.763	--
HD 221745	23	34	49.3595	-15	14	45.6192	6.101	--
--	23	41	58.1578	-15	27	47.9968	8.285	--
--	23	46	2.6535	-15	8	3.0626	8.183	--
--	23	47	36.0103	-15	58	53.3566	8.358	--
HD 223271	23	48	9.3597	-16	41	56.9257	7.595	--
--	23	40	13.8717	-15	25	16.3842	8.440	--
HD 222643	23	42	27.8222	-15	26	52.9047	5.412	--
HD 223783	23	52	41.4013	-16	22	29.0300	7.821	--
HD 223428	23	49	31.6095	-15	51	40.5904	6.349	--
1    Cet	23	58	21.2260	-15	50	50.9465	6.396	--
--	23	32	43.7480	-17	48	41.3249	8.488	--
--	23	32	36.4727	-17	36	44.6205	8.407	--
--	23	32	51.5723	-18	3	8.5746	8.305	--
HD 222422	23	40	37.8531	-18	59	20.0367	7.669	--
--	23	41	45.7396	-19	45	26.9171	8.151	--
HD 223302	23	48	30.6291	-18	53	4.8810	7.485	--
104    Aqr	23	41	45.8065	-17	48	59.5254	4.906	--
103    Aqr	23	41	34.4890	-18	1	37.4880	5.533	--
HD 224135	23	55	25.5895	-17	49	33.5921	7.828	--
--	23	52	19.9884	-18	1	33.3832	8.208	--
--	23	59	11.0685	-18	32	22.2184	8.341	--
HD 223932	23	53	45.9604	-18	21	53.2955	7.449	--
--	23	51	55.1040	-18	39	44.1277	8.251	--
--	23	58	51.2475	-19	39	7.9057	8.137	--
HD 223586	23	50	46.5679	-18	17	32.7812	7.198	--
HD 223785	23	52	39.8805	-18	33	42.7459	6.837	--
--	23	29	13.1004	-22	8	51.0183	8.109	--
--	23	32	8.0704	-21	48	5.1373	8.244	--
--	23	30	30.8122	-22	0	31.0832	8.280	--
--	23	32	50.6589	-21	41	15.6512	8.172	--
HD 221385	23	31	48.3903	-21	15	0.4559	7.201	--
--	23	29	54.1935	-20	34	32.7023	8.340	--
HD 221226	23	30	16.0006	-21	52	57.9722	7.543	--
--	23	33	5.4178	-20	5	20.3005	8.169	--
100    Aqr	23	31	42.0432	-21	22	10.0244	6.277	--
HD 222281	23	39	15.8671	-21	55	26.3651	7.740	--
--	23	47	25.6967	-22	16	32.0943	8.235	--
HD 222212	23	38	41.6426	-20	52	2.6086	7.797	--
--	23	41	45.3797	-20	10	14.4328	8.453	--
HD 223429	23	49	25.9616	-21	36	50.2951	7.141	--
--	23	50	26.0855	-22	14	34.9362	8.370	--
--	23	59	53.8330	-22	25	41.2066	8.291	--
HD 224225	23	56	7.1841	-21	59	31.4351	7.437	--
--	23	54	58.1734	-20	2	44.9173	8.395	--
HD 224143	23	55	34.9681	-20	57	11.6427	7.978	--
HD 223920	23	53	38.4843	-20	31	3.3709	7.504	--
HD 223561	23	50	34.2312	-20	13	59.6545	7.233	--
HD 224349	23	57	10.1133	-20	50	1.1169	6.553	--
Tyc2 6411 01283 1	23	55	10.3497	-21	22	46.8893	7.216	--
HD 224619	23	59	28.4315	-20	2	4.9500	7.558	--
HD 225069	0	3	7.8547	-24	8	42.5085	6.576	--
--	0	3	10.7220	-24	35	17.7217	8.008	--
HD 392	0	8	27.6612	-24	5	37.4249	7.640	--
HD 319	0	7	46.9003	-22	30	30.8073	5.941	--
HD 203	0	6	50.0865	-23	6	27.1396	6.218	--
--	0	21	51.0244	-22	38	34.7242	8.489	--
HD 1205	0	16	23.4593	-22	35	16.8598	7.975	--
HD 768	0	11	54.7954	-22	49	3.6951	7.949	--
--	0	13	17.6750	-23	43	57.0495	8.002	--
--	0	15	15.5655	-22	53	27.3108	8.237	--
HD 732	0	11	36.4181	-23	37	56.5111	7.908	--
HD 1766	0	21	52.4739	-23	0	29.0788	7.672	--
HD 941	0	13	45.4985	-23	12	53.2071	6.996	--
HD 1667	0	20	48.5806	-23	37	48.8100	6.790	--
--	0	28	22.9816	-22	51	17.9963	8.124	--
--	0	24	45.9435	-24	17	9.5588	8.359	--
HD 1803	0	22	19.9915	-23	50	25.7500	7.703	--
HD 2527	0	28	50.7498	-24	38	12.0348	7.166	--
HD 2916	0	32	22.1764	-24	38	46.4585	7.351	--
HD 2008	0	24	13.2977	-23	24	11.9387	7.942	--
HD 268	0	7	22.5451	-25	21	23.9234	7.101	--
HD 562	0	9	59.1000	-25	52	28.9341	7.662	--
--	0	12	38.9231	-26	51	11.0080	8.074	--
HD 943	0	13	44.3767	-26	17	5.8811	6.296	--
HD 1589	0	19	57.9657	-25	7	19.0170	7.581	--
--	0	22	13.9928	-25	12	54.1942	8.473	--
HD 901	0	13	15.4691	-26	19	31.1863	7.579	--
--	0	17	56.3575	-25	55	0.0283	8.266	--
HD 942	0	13	42.2459	-26	1	20.4226	6.122	--
--	0	22	23.6260	-27	1	57.3437	8.414	--
--	0	24	25.9346	-27	1	36.3750	8.022	--
--	0	29	7.3324	-27	0	37.2257	8.127	--
--	0	24	29.6433	-26	55	1.5545	8.358	--
HD 2947	0	32	39.3860	-25	21	34.9718	6.848	--
HD 2363	0	27	14.7088	-25	32	49.8209	6.085	--
HD 141	0	6	9.0754	-29	9	4.9908	7.888	--
Tyc2 6418 00771 1	0	1	21.2326	-28	43	30.0656	7.228	--
HD 225206	0	4	22.9075	-29	22	53.6482	7.742	--
--	0	4	50.8244	-29	37	58.9376	8.262	--
--	0	0	44.2968	-27	54	27.2941	8.191	--
Kap1Scl	0	9	21.0209	-27	59	16.7028	6.126	--
Kap1Scl	0	9	21.0209	-27	59	16.7028	6.241	--
HD 225155	0	3	53.3612	-28	23	37.7432	7.727	--
--	0	3	37.0979	-28	25	1.6993	8.162	--
HD 225200	0	4	20.3176	-29	16	7.7481	6.372	--
Zet Scl	0	2	19.9229	-29	43	13.4872	4.999	--
--	0	3	41.4822	-28	23	46.3062	8.318	--
--	0	13	9.5418	-27	48	48.6331	8.263	--
--	0	12	12.9592	-27	47	4.3402	8.291	--
--	0	20	53.9780	-29	41	23.3782	8.423	--
--	0	18	42.0438	-29	57	24.8261	8.417	--
Kap2Scl	0	11	34.4196	-27	47	59.0585	5.559	--
HD 1002	0	14	20.2116	-27	31	53.2171	7.474	--
Iot Scl	0	21	31.1984	-28	58	53.2899	5.278	--
--	0	26	30.1296	-28	24	47.1399	8.395	--
--	0	24	18.6766	-28	58	50.3246	8.144	--
HD 2455	0	28	14.1144	-29	2	24.9539	6.857	--
HD 1923	0	23	22.1460	-29	50	50.1038	7.022	--
HD 2477	0	28	26.4416	-29	17	5.1008	7.161	--
HD 2199	0	25	45.6114	-27	42	36.6719	7.022	--
HD 2376	0	27	22.1460	-28	14	35.3711	7.113	--
HD 3581	0	38	36.1159	-23	35	57.2433	7.153	--
--	0	49	21.4602	-23	19	44.5695	8.476	--
HD 3326	0	36	6.8565	-22	50	32.4376	6.086	--
HD 4398	0	46	11.7537	-22	31	19.5492	5.604	--
--	0	35	25.0605	-24	51	51.1048	8.122	--
HD 4507	0	46	59.8475	-24	13	0.1296	7.535	--
HD 4747	0	49	26.7674	-23	12	44.8972	7.226	--
